PolicyID,CustomerID,IssueDate,Premium,Status,StatusDate,CohortFlag,AgeBand,Product,Channel
1289,2809,2020-04-17,1431.93,Lapsed,2021-09-24,A,18-30,Whole Life,Online
1290,2627,2021-08-16,1742.53,Active,2023-11-26,B,61+,Term Life,Online
1291,1288,2020-06-16,3113.68,Active,2021-10-15,A,46-60,Term Life,Agent
1292,2144,2020-05-08,1308.96,Active,2020-10-06,B,31-45,Endowment,Referral
1293,1112,2019-03-23,3149.78,Active,2019-05-08,A,18-30,Endowment,Online
1294,1312,2021-05-28,5637.01,Active,2021-12-14,B,18-30,Annuity,Branch
1295,2862,2023-03-26,3468.22,Active,2023-04-28,A,31-45,Annuity,Branch
1296,2539,2019-01-12,3639.33,Active,2019-02-25,B,18-30,Endowment,Branch
1297,452,2022-07-10,3043.33,Active,2025-07-08,B,18-30,Term Life,Branch
1298,1524,2020-03-24,6712.02,Active,2021-05-09,B,46-60,Endowment,Branch
1299,165,2021-01-31,3055.02,Active,2022-12-28,A,18-30,Endowment,Branch
1300,182,2019-01-26,1234.27,Active,2020-02-05,B,18-30,Term Life,Branch
1301,2517,2023-12-12,3455.8,Active,2024-06-26,B,46-60,Annuity,Agent
1302,910,2023-04-18,2971.68,Lapsed,2023-04-27,A,18-30,Endowment,Referral
1303,2783,2019-03-03,5549.59,Active,2022-04-14,A,46-60,Annuity,Referral
1304,823,2019-08-17,3296.31,Active,2019-09-12,B,31-45,Whole Life,Branch
1305,944,2024-01-13,3389.57,Active,2024-12-21,A,18-30,Term Life,Online
1306,2002,2020-08-29,2039.65,Active,2020-10-07,A,18-30,Endowment,Online
1307,2055,2021-11-24,2249.15,Active,2022-03-26,B,61+,Endowment,Referral
1308,330,2023-09-25,1660.05,Active,2023-12-09,A,61+,Annuity,Agent
1309,775,2023-01-19,2731.71,Active,2023-11-09,A,61+,Whole Life,Branch
1310,2199,2023-03-06,2608.19,Active,2025-05-10,A,46-60,Term Life,Branch
1311,147,2021-01-30,2384.1,Active,2022-02-02,B,18-30,Whole Life,Branch
1312,915,2020-08-17,4803.88,Active,2021-09-19,A,18-30,Whole Life,Branch
1313,1572,2023-05-12,3315.14,Active,2025-10-02,B,61+,Endowment,Referral
1314,1309,2021-11-21,2139.21,Active,2023-04-10,B,46-60,Annuity,Branch
1315,2748,2024-01-29,3383.5,Active,2026-01-31,A,61+,Annuity,Branch
1316,82,2024-08-10,11159.59,Surrendered,2025-02-22,B,18-30,Endowment,Referral
1317,514,2022-12-29,10032.28,Active,2024-12-29,B,46-60,Endowment,Agent
1318,1921,2024-02-05,1484.06,Active,2025-02-17,B,61+,Whole Life,Agent
1319,2863,2022-03-05,2754.73,Active,2022-04-27,B,18-30,Annuity,Referral
1320,2757,2022-05-04,1724.94,Active,2022-05-18,A,61+,Term Life,Referral
1321,1940,2019-05-13,2279.69,Active,2019-08-23,B,31-45,Endowment,Online
1322,746,2019-03-27,3177.88,Active,2019-09-16,B,46-60,Whole Life,Online
1323,1410,2023-02-08,4968.27,Lapsed,2024-12-02,B,31-45,Annuity,Online
1324,707,2024-01-05,2914.98,Active,2025-05-12,A,31-45,Endowment,Referral
1325,471,2022-04-18,1083.08,Active,2025-05-26,A,46-60,Whole Life,Branch
1326,396,2019-06-24,5561.01,Active,2020-04-17,B,31-45,Annuity,Referral
1327,1556,2024-05-29,3550.44,Active,2025-10-13,B,61+,Term Life,Referral
1328,2309,2020-07-31,2266.56,Active,2020-11-25,A,18-30,Whole Life,Referral
1329,805,2023-12-04,2828.41,Active,2025-01-22,A,46-60,Term Life,Referral
1330,934,2024-09-27,2579.68,Active,2025-12-18,A,61+,Whole Life,Agent
1331,1280,2019-05-25,4818.79,Active,2021-04-12,B,18-30,Term Life,Referral
1332,1758,2021-01-31,2782.58,Active,2021-11-07,A,31-45,Annuity,Agent
1333,905,2022-10-09,2883.52,Claimed,2023-10-26,A,46-60,Term Life,Referral
1334,1077,2023-12-31,1958.55,Active,2024-03-22,B,31-45,Term Life,Branch
1335,2988,2021-07-17,3992.53,Active,2022-11-16,B,18-30,Term Life,Branch
1336,1891,2021-03-04,2594.0,Active,2022-12-29,A,46-60,Annuity,Agent
1337,1524,2023-05-21,2274.4,Active,2024-04-13,B,61+,Endowment,Online
1338,2902,2023-07-19,2243.03,Lapsed,2023-09-01,B,31-45,Endowment,Online
1339,1388,2019-11-15,4978.17,Active,2020-03-30,B,61+,Whole Life,Online
1340,1304,2022-01-15,1976.49,Active,2022-09-07,A,61+,Endowment,Online
1341,593,2023-04-26,1759.5,Active,2024-06-11,B,61+,Term Life,Online
1342,2762,2020-11-28,6313.44,Active,2021-04-17,B,46-60,Annuity,Online
1343,2680,2021-04-26,795.43,Active,2023-02-24,B,31-45,Endowment,Referral
1344,2107,2023-12-07,3453.18,Active,2024-05-24,B,61+,Annuity,Agent
1345,128,2021-02-21,2662.79,Active,2021-03-08,B,18-30,Term Life,Referral
1346,736,2024-09-20,2978.09,Active,2026-04-19,B,46-60,Endowment,Branch
1347,2769,2022-01-21,2587.07,Active,2023-02-02,B,61+,Whole Life,Agent
1348,2574,2023-10-17,2851.9,Lapsed,2025-05-30,B,61+,Whole Life,Agent
1349,521,2023-07-08,4768.09,Claimed,2023-12-11,B,31-45,Term Life,Branch
1350,2600,2019-10-19,729.59,Active,2019-10-25,A,61+,Annuity,Online
1351,237,2021-08-26,1616.5,Lapsed,2021-09-22,B,61+,Term Life,Online
1352,1305,2023-01-27,2604.56,Active,2023-03-11,B,61+,Endowment,Branch
1353,1782,2024-01-17,4110.63,Active,2025-09-04,B,31-45,Annuity,Referral
1354,1302,2019-04-07,5095.59,Surrendered,2019-08-15,B,61+,Annuity,Referral
1355,2542,2022-01-23,1374.26,Active,2028-03-22,B,18-30,Annuity,Agent
1356,2052,2019-03-15,1072.7,Active,2020-08-14,B,46-60,Annuity,Referral
1357,2714,2022-09-21,2097.43,Lapsed,2023-08-22,A,61+,Endowment,Referral
1358,442,2021-12-27,824.0,Active,2026-02-04,B,31-45,Annuity,Referral
1359,2077,2021-01-27,3413.11,Active,2021-06-14,B,18-30,Annuity,Branch
1360,2658,2024-04-25,1135.69,Active,2024-06-30,A,46-60,Term Life,Agent
1361,805,2019-07-27,2935.3,Lapsed,2020-11-25,A,31-45,Whole Life,Branch
1362,75,2022-05-29,1459.16,Active,2022-09-24,A,31-45,Annuity,Referral
1363,2886,2022-07-09,711.27,Active,2025-10-05,B,46-60,Whole Life,Branch
1364,2176,2020-02-14,1148.73,Active,2024-07-18,B,46-60,Annuity,Agent
1365,2090,2021-02-09,2368.26,Active,2023-09-19,B,31-45,Annuity,Online
1366,1380,2024-01-18,1099.94,Active,2026-12-10,B,18-30,Term Life,Agent
1367,41,2019-03-15,5305.77,Active,2020-02-27,B,18-30,Whole Life,Referral
1368,2982,2023-07-19,2279.36,Active,2024-09-20,B,18-30,Term Life,Referral
1369,2082,2019-09-11,2992.37,Lapsed,2019-10-17,A,46-60,Endowment,Agent
1370,1701,2021-03-30,1597.62,Active,2022-09-06,B,61+,Whole Life,Online
1371,1402,2021-09-12,1917.13,Surrendered,2021-12-03,B,31-45,Whole Life,Online
1372,588,2019-11-28,4266.54,Active,2021-09-27,A,18-30,Term Life,Online
1373,1623,2022-11-22,1368.32,Claimed,2026-02-23,B,61+,Annuity,Agent
1374,342,2021-04-15,2015.77,Active,2021-07-11,A,46-60,Annuity,Referral
1375,2075,2023-08-19,1402.12,Active,2023-09-17,A,31-45,Endowment,Referral
1376,646,2020-03-30,1316.6,Active,2020-11-26,A,61+,Annuity,Referral
1377,731,2024-04-13,6212.25,Active,2025-11-06,A,31-45,Whole Life,Branch
1378,168,2022-02-12,2392.01,Active,2023-08-03,B,46-60,Whole Life,Referral
1379,610,2019-11-09,492.2,Active,2021-01-17,B,46-60,Endowment,Online
1380,2316,2021-10-14,1857.6,Active,2023-07-03,B,18-30,Endowment,Branch
1381,1773,2019-08-16,2527.32,Active,2019-10-25,B,31-45,Term Life,Agent
1382,2041,2021-05-07,8219.09,Surrendered,2022-05-27,B,31-45,Whole Life,Online
1383,2869,2022-06-22,1580.4,Active,2023-05-27,B,61+,Whole Life,Agent
1384,455,2021-10-14,387.16,Claimed,2021-12-13,A,31-45,Endowment,Referral
1385,2954,2021-08-07,2927.54,Active,2022-02-18,A,31-45,Endowment,Branch
1386,1709,2020-03-02,4050.45,Active,2022-01-29,A,61+,Whole Life,Agent
1387,2970,2024-09-20,661.03,Active,2028-04-14,A,18-30,Endowment,Online
1388,702,2020-04-09,2139.16,Lapsed,2021-05-13,A,31-45,Annuity,Online
1389,2682,2023-07-04,1790.77,Active,2026-01-19,B,61+,Term Life,Agent
1390,1600,2019-10-05,1977.63,Active,2019-11-25,B,46-60,Annuity,Referral
1391,130,2019-01-19,1342.73,Active,2022-09-27,A,18-30,Term Life,Branch
1392,1846,2019-03-07,1010.01,Active,2019-03-19,A,61+,Endowment,Referral
1393,1387,2019-06-16,959.83,Active,2020-03-15,B,31-45,Whole Life,Referral
1394,2867,2023-05-28,5199.21,Active,2023-09-30,B,18-30,Annuity,Referral
1395,693,2020-02-07,2731.57,Active,2021-10-12,B,18-30,Annuity,Agent
1396,1395,2020-02-13,6163.19,Active,2020-05-12,B,18-30,Endowment,Referral
1397,794,2024-11-29,3020.61,Lapsed,2024-12-03,B,46-60,Annuity,Agent
1398,29,2020-08-19,14160.16,Active,2021-03-02,A,61+,Whole Life,Online
1399,149,2021-11-28,1438.71,Active,2021-12-22,A,18-30,Term Life,Online
1400,1320,2024-11-22,4894.56,Claimed,2025-03-27,A,31-45,Annuity,Online
1401,2059,2019-11-20,1160.19,Active,2020-11-30,B,31-45,Term Life,Agent
1402,2724,2024-06-05,3185.75,Active,2024-10-10,A,31-45,Term Life,Agent
1403,1137,2022-12-08,2042.24,Lapsed,2023-03-20,A,18-30,Whole Life,Branch
1404,187,2020-03-04,1712.94,Active,2020-05-04,A,31-45,Endowment,Referral
1405,2855,2021-12-20,2891.4,Active,2022-02-11,B,18-30,Whole Life,Agent
1406,2792,2023-06-24,4052.87,Active,2024-03-22,B,61+,Whole Life,Agent
1407,1251,2022-10-09,1960.05,Active,2023-11-30,B,18-30,Term Life,Referral
1408,1334,2020-01-28,2097.54,Active,2020-09-04,B,18-30,Endowment,Branch
1409,98,2023-03-21,2165.23,Active,2023-05-08,A,61+,Whole Life,Referral
1410,55,2020-03-21,1658.42,Active,2021-04-05,A,31-45,Endowment,Referral
1411,2671,2022-04-18,1674.89,Lapsed,2023-02-09,B,18-30,Whole Life,Online
1412,2712,2021-10-20,3443.37,Active,2022-04-13,B,61+,Whole Life,Online
1413,758,2019-12-08,2385.48,Active,2020-05-02,B,46-60,Term Life,Referral
1414,406,2019-05-13,2405.01,Active,2019-07-25,A,61+,Term Life,Branch
1415,2117,2024-02-03,2380.46,Lapsed,2024-03-31,B,46-60,Term Life,Branch
1416,1313,2019-09-22,7812.31,Lapsed,2020-02-19,A,61+,Endowment,Branch
1417,1786,2019-04-03,7566.3,Lapsed,2019-04-18,B,18-30,Whole Life,Agent
1418,751,2023-08-13,1329.74,Lapsed,2024-03-09,B,31-45,Annuity,Online
1419,1763,2022-12-05,2738.25,Active,2023-11-05,B,18-30,Term Life,Branch
1420,365,2024-12-25,1212.53,Active,2027-10-28,A,18-30,Endowment,Agent
1421,2027,2022-05-16,2341.1,Active,2023-05-09,B,46-60,Endowment,Referral
1422,482,2021-09-28,4147.72,Active,2022-09-20,A,31-45,Whole Life,Referral
1423,2249,2023-07-19,4895.03,Active,2024-01-06,A,31-45,Annuity,Referral
1424,154,2023-05-16,1335.99,Active,2023-07-07,B,18-30,Annuity,Online
1425,1525,2019-09-23,6165.08,Active,2020-04-26,A,61+,Annuity,Agent
1426,2121,2020-10-07,1208.98,Surrendered,2021-09-05,B,61+,Annuity,Referral
1427,2761,2022-02-10,2961.86,Active,2023-05-25,B,31-45,Term Life,Branch
1428,2344,2022-11-02,2883.98,Active,2024-08-01,B,18-30,Annuity,Branch
1429,1041,2020-03-29,3803.41,Active,2020-07-14,B,18-30,Term Life,Branch
1430,1665,2024-03-29,6654.3,Active,2024-07-07,A,46-60,Annuity,Branch
1431,1241,2023-01-03,464.22,Active,2023-11-03,A,31-45,Term Life,Referral
1432,61,2022-04-25,5360.89,Active,2023-02-23,B,61+,Term Life,Branch
1433,939,2021-04-10,5326.86,Active,2021-07-08,B,61+,Annuity,Branch
1434,1640,2022-10-22,645.12,Active,2023-09-10,A,31-45,Endowment,Referral
1435,2090,2022-01-17,3561.81,Active,2022-06-20,A,46-60,Annuity,Agent
1436,25,2024-05-23,3242.08,Active,2025-05-30,A,61+,Term Life,Referral
1437,1063,2024-12-19,711.66,Active,2025-04-23,A,31-45,Term Life,Online
1438,131,2021-05-21,885.09,Active,2022-04-13,B,18-30,Endowment,Online
1439,1253,2020-09-26,4441.26,Active,2022-03-13,A,31-45,Whole Life,Referral
1440,108,2022-10-31,2550.82,Lapsed,2026-09-30,A,31-45,Whole Life,Online
1441,172,2020-11-21,1981.72,Active,2023-04-23,B,31-45,Endowment,Agent
1442,1459,2024-02-09,2567.9,Active,2024-10-21,B,18-30,Endowment,Agent
1443,102,2021-11-23,5123.1,Surrendered,2022-07-25,A,31-45,Annuity,Branch
1444,2914,2024-05-09,958.39,Surrendered,2024-12-05,B,18-30,Term Life,Online
1445,2572,2020-08-04,3045.33,Lapsed,2020-08-14,A,61+,Whole Life,Agent
1446,2323,2022-10-21,2371.93,Active,2022-12-26,B,46-60,Annuity,Agent
1447,1637,2021-02-22,5386.79,Active,2021-03-16,A,18-30,Whole Life,Online
1448,2865,2019-06-30,1850.07,Active,2020-09-07,B,46-60,Annuity,Referral
1449,1041,2019-01-19,1769.88,Active,2019-08-01,A,46-60,Term Life,Agent
1450,330,2022-06-03,1850.79,Active,2022-06-27,B,61+,Annuity,Branch
1451,1521,2023-06-05,723.14,Active,2024-08-06,A,18-30,Term Life,Online
1452,12,2022-05-30,2256.29,Active,2023-06-11,B,61+,Annuity,Branch
1453,1342,2023-06-27,1684.07,Surrendered,2024-10-03,B,18-30,Term Life,Agent
1454,216,2019-02-23,3501.36,Active,2020-01-23,B,46-60,Annuity,Agent
1455,339,2022-11-27,5024.83,Active,2023-01-30,B,46-60,Annuity,Agent
1456,1800,2020-03-18,3348.72,Active,2020-04-10,B,31-45,Term Life,Online
1457,2709,2020-08-02,5376.42,Active,2022-04-14,A,18-30,Endowment,Agent
1458,1751,2019-10-09,1795.17,Active,2020-01-05,B,46-60,Endowment,Referral
1459,1509,2021-04-02,2982.45,Active,2022-01-12,B,18-30,Annuity,Online
1460,2422,2023-07-28,7079.54,Active,2024-03-26,A,61+,Term Life,Referral
1461,710,2020-10-02,3616.37,Active,2023-04-16,A,61+,Whole Life,Agent
1462,1224,2021-10-28,3855.58,Active,2022-08-17,B,18-30,Whole Life,Branch
1463,2514,2024-07-09,10343.15,Active,2025-05-21,B,46-60,Whole Life,Branch
1464,1113,2020-07-16,8811.62,Active,2020-12-03,B,61+,Whole Life,Online
1465,1292,2019-12-07,3996.73,Active,2023-02-12,A,46-60,Whole Life,Agent
1466,489,2020-04-16,3511.64,Active,2021-03-27,B,18-30,Term Life,Online
1467,1562,2023-09-07,1504.28,Active,2023-09-08,A,31-45,Annuity,Agent
1468,47,2019-08-23,515.54,Active,2020-06-14,A,46-60,Whole Life,Referral
1469,778,2022-01-11,1790.5,Active,2022-06-25,A,61+,Endowment,Referral
1470,1040,2022-01-21,2031.48,Active,2022-02-01,B,18-30,Endowment,Online
1471,711,2024-03-23,2265.47,Lapsed,2024-10-15,B,31-45,Whole Life,Referral
1472,401,2022-11-18,4342.9,Active,2024-05-13,B,61+,Endowment,Branch
1473,1818,2021-04-03,6154.1,Lapsed,2021-12-14,B,18-30,Term Life,Online
1474,250,2022-07-15,4376.59,Active,2023-07-22,A,18-30,Whole Life,Referral
1475,391,2020-09-23,2729.88,Active,2021-09-30,B,46-60,Annuity,Agent
1476,335,2020-06-12,4170.3,Active,2021-07-22,A,31-45,Term Life,Online
1477,629,2024-06-03,2797.82,Lapsed,2024-11-28,B,18-30,Endowment,Branch
1478,137,2024-12-09,1050.26,Surrendered,2025-05-26,A,31-45,Whole Life,Agent
1479,2931,2024-08-19,2380.15,Active,2024-08-20,B,31-45,Term Life,Branch
1480,2736,2022-09-01,1441.25,Active,2022-11-01,B,46-60,Term Life,Agent
1481,1522,2022-07-20,1398.23,Lapsed,2025-07-23,A,18-30,Term Life,Agent
1482,827,2022-08-22,3615.44,Active,2024-06-26,B,18-30,Term Life,Branch
1483,727,2022-05-18,1436.89,Lapsed,2022-09-12,B,46-60,Term Life,Agent
1484,1501,2024-06-04,5096.8,Active,2024-12-08,A,46-60,Endowment,Online
1485,2642,2023-10-20,2114.06,Surrendered,2026-08-11,A,18-30,Whole Life,Referral
1486,990,2024-05-02,4641.65,Lapsed,2024-08-15,A,46-60,Term Life,Agent
1487,2420,2024-10-28,2468.45,Active,2025-08-01,A,18-30,Term Life,Online
1488,935,2021-06-20,1429.13,Active,2021-06-28,B,61+,Endowment,Agent
1489,402,2021-06-09,3894.17,Active,2022-05-27,B,31-45,Annuity,Branch
1490,1467,2023-04-20,3448.77,Active,2025-12-16,A,31-45,Whole Life,Online
1491,615,2023-12-30,7341.21,Active,2026-02-25,B,46-60,Whole Life,Agent
1492,1297,2024-08-27,1711.68,Active,2025-05-08,B,61+,Annuity,Branch
1493,1183,2022-04-03,2126.36,Active,2023-04-20,A,31-45,Whole Life,Agent
1494,2668,2023-03-29,973.51,Surrendered,2024-01-30,A,18-30,Whole Life,Online
1495,2236,2019-07-21,3020.39,Active,2019-08-15,B,31-45,Annuity,Online
1496,1122,2021-01-10,3490.08,Active,2021-03-14,B,31-45,Whole Life,Referral
1497,131,2022-10-01,1494.29,Lapsed,2026-01-24,A,31-45,Endowment,Agent
1498,2853,2022-10-21,1467.62,Lapsed,2023-02-05,A,18-30,Term Life,Online
1499,1195,2024-06-23,4666.81,Active,2024-12-17,A,46-60,Whole Life,Branch
1500,2984,2023-01-11,438.12,Active,2023-09-27,B,18-30,Whole Life,Online
1501,183,2023-03-17,2831.47,Lapsed,2027-01-27,A,46-60,Term Life,Agent
1502,364,2019-11-15,3210.81,Active,2021-01-15,A,31-45,Term Life,Online
1503,39,2021-11-23,7166.33,Surrendered,2022-11-20,B,31-45,Whole Life,Online
1504,2545,2024-03-09,1906.63,Surrendered,2024-12-05,A,61+,Endowment,Referral
1505,1373,2020-12-24,3493.73,Lapsed,2022-03-09,A,31-45,Term Life,Online
1506,921,2023-08-28,4061.68,Active,2024-09-29,A,18-30,Term Life,Agent
1507,2770,2020-02-17,1791.2,Lapsed,2022-06-16,B,31-45,Annuity,Agent
1508,16,2022-06-29,4458.32,Active,2023-04-09,B,61+,Endowment,Online
1509,493,2020-02-05,4105.46,Active,2020-08-22,A,18-30,Term Life,Online
1510,1450,2024-01-14,1924.48,Lapsed,2025-09-05,B,61+,Term Life,Online
1511,1132,2020-12-24,2427.43,Active,2022-08-03,A,61+,Whole Life,Branch
1512,2942,2022-02-09,3319.24,Active,2022-04-17,B,18-30,Term Life,Agent
1513,311,2021-01-20,874.79,Lapsed,2021-04-28,B,46-60,Term Life,Agent
1514,739,2019-09-25,956.02,Lapsed,2022-11-30,A,46-60,Annuity,Agent
1515,546,2022-09-02,1502.95,Lapsed,2023-04-04,A,46-60,Endowment,Agent
1516,2462,2020-07-23,806.12,Active,2021-04-16,B,46-60,Term Life,Branch
1517,251,2024-05-27,4219.32,Active,2024-10-09,B,61+,Endowment,Agent
1518,759,2020-06-29,1208.9,Active,2021-02-23,B,61+,Endowment,Referral
1519,1805,2019-12-31,2525.54,Lapsed,2021-05-10,B,18-30,Endowment,Online
1520,1298,2020-06-30,375.84,Active,2021-02-25,A,18-30,Annuity,Agent
1521,1632,2019-09-28,1336.48,Active,2020-02-12,B,46-60,Term Life,Online
1522,1915,2021-01-08,2196.73,Active,2021-02-13,A,46-60,Annuity,Agent
1523,814,2022-06-11,7488.71,Claimed,2025-01-27,A,46-60,Endowment,Branch
1524,29,2019-02-28,1127.82,Active,2021-03-18,B,46-60,Whole Life,Branch
1525,958,2022-06-28,5937.47,Active,2024-01-21,B,46-60,Term Life,Referral
1526,2033,2024-02-14,6241.35,Active,2025-04-21,B,61+,Term Life,Branch
1527,477,2019-03-27,2932.05,Active,2019-12-16,A,61+,Endowment,Branch
1528,318,2021-02-01,4789.26,Active,2023-05-13,A,61+,Endowment,Branch
1529,245,2020-01-25,530.11,Active,2021-08-19,B,61+,Endowment,Agent
1530,748,2022-04-18,1393.85,Active,2023-12-26,B,46-60,Endowment,Online
1531,697,2020-12-19,5257.91,Lapsed,2021-05-03,B,61+,Whole Life,Referral
1532,272,2019-05-29,2012.64,Active,2019-12-16,A,46-60,Annuity,Online
1533,1772,2020-08-05,2880.15,Active,2021-10-26,A,61+,Term Life,Referral
1534,1263,2019-05-01,1650.96,Active,2019-10-17,B,61+,Endowment,Referral
1535,2425,2021-02-04,2176.43,Lapsed,2021-10-10,A,31-45,Annuity,Agent
1536,266,2021-03-10,2753.13,Active,2022-03-24,A,46-60,Whole Life,Online
1537,2974,2024-10-07,3121.57,Surrendered,2025-05-05,A,46-60,Annuity,Online
1538,921,2021-10-18,5551.51,Surrendered,2023-05-15,A,61+,Endowment,Online
1539,340,2023-01-09,2546.88,Active,2023-02-23,B,18-30,Annuity,Referral
1540,389,2022-01-14,579.8,Active,2023-04-21,B,46-60,Annuity,Referral
1541,2625,2022-06-04,1900.75,Active,2022-07-31,B,61+,Whole Life,Referral
1542,2051,2023-07-08,5508.3,Surrendered,2026-04-16,A,46-60,Term Life,Agent
1543,1166,2023-12-21,4232.81,Active,2024-05-06,B,46-60,Whole Life,Referral
1544,376,2022-09-07,1967.98,Active,2024-04-08,B,18-30,Endowment,Agent
1545,2034,2022-09-03,1673.27,Active,2023-05-29,A,18-30,Term Life,Online
1546,2372,2023-09-29,1746.02,Active,2023-11-02,A,31-45,Annuity,Agent
1547,146,2021-06-17,912.95,Active,2022-05-01,A,18-30,Endowment,Branch
1548,1982,2020-04-29,3160.93,Active,2022-10-03,B,61+,Annuity,Branch
1549,293,2021-03-13,6084.17,Active,2021-05-14,B,18-30,Annuity,Online
1550,432,2023-09-12,1613.19,Active,2024-01-31,A,31-45,Annuity,Branch
1551,705,2024-03-30,1244.76,Active,2024-10-27,B,61+,Annuity,Referral
1552,2997,2023-10-24,2815.32,Active,2024-02-18,B,18-30,Annuity,Branch
1553,1999,2023-12-15,1579.24,Active,2026-10-30,A,31-45,Term Life,Agent
1554,2633,2022-12-14,2417.46,Lapsed,2023-06-05,A,31-45,Endowment,Referral
1555,399,2024-05-06,7088.95,Active,2025-06-01,B,18-30,Whole Life,Branch
1556,2865,2023-07-29,5190.42,Active,2023-10-29,B,18-30,Annuity,Online
1557,964,2024-01-23,718.68,Active,2024-04-22,A,31-45,Term Life,Branch
1558,2235,2020-06-03,1952.33,Active,2020-08-12,A,61+,Whole Life,Referral
1559,2042,2022-02-25,3232.27,Active,2022-09-21,A,61+,Whole Life,Branch
1560,1829,2022-10-28,3202.96,Active,2023-08-01,A,61+,Annuity,Branch
1561,2109,2020-10-13,1275.96,Active,2020-10-16,B,31-45,Endowment,Agent
1562,939,2024-05-04,2949.76,Lapsed,2026-02-16,B,31-45,Annuity,Agent
1563,710,2019-07-30,7798.57,Active,2020-04-17,B,61+,Annuity,Agent
1564,807,2020-08-08,7245.72,Active,2020-10-09,B,31-45,Term Life,Branch
1565,1464,2019-06-16,2721.97,Lapsed,2019-07-11,B,18-30,Whole Life,Agent
1566,1326,2022-06-10,2950.62,Active,2022-07-03,A,46-60,Endowment,Agent
1567,11,2022-04-20,2768.58,Active,2022-08-06,A,31-45,Endowment,Agent
1568,1086,2023-10-05,2200.35,Active,2024-06-13,A,18-30,Whole Life,Online
1569,1869,2021-11-18,2583.76,Active,2023-11-06,A,61+,Annuity,Referral
1570,2274,2020-12-14,596.5,Active,2023-04-14,B,61+,Whole Life,Online
1571,2612,2020-11-18,5142.47,Claimed,2022-08-31,B,31-45,Annuity,Branch
1572,772,2019-11-26,1816.48,Active,2020-04-19,A,46-60,Annuity,Branch
1573,1595,2023-10-13,2104.46,Active,2024-02-23,B,18-30,Annuity,Agent
1574,1608,2022-04-22,2926.43,Active,2026-09-06,A,18-30,Whole Life,Referral
1575,1334,2024-11-12,2155.95,Active,2026-01-03,B,61+,Endowment,Online
1576,885,2021-02-23,1699.82,Surrendered,2021-07-05,B,46-60,Annuity,Referral
1577,1390,2021-07-29,3856.02,Active,2021-12-21,B,61+,Term Life,Branch
1578,226,2022-07-12,483.44,Lapsed,2023-02-05,B,46-60,Endowment,Branch
1579,825,2023-08-07,2737.29,Active,2024-07-26,B,18-30,Whole Life,Agent
1580,2266,2020-09-17,5958.29,Lapsed,2022-12-29,B,61+,Endowment,Online
1581,937,2019-05-19,1568.61,Active,2019-08-07,B,61+,Term Life,Online
1582,2801,2021-01-31,1108.06,Lapsed,2021-03-04,A,61+,Endowment,Referral
1583,2554,2024-01-08,2372.03,Active,2024-07-15,A,46-60,Endowment,Referral
1584,2307,2023-04-05,3968.76,Lapsed,2023-07-16,B,18-30,Endowment,Branch
1585,1912,2020-11-06,4283.25,Active,2021-09-15,A,46-60,Endowment,Agent
1586,1797,2019-04-02,1773.19,Active,2020-06-13,A,61+,Endowment,Branch
1587,54,2021-12-28,6635.44,Lapsed,2022-05-12,A,31-45,Whole Life,Referral
1588,727,2019-02-06,3271.7,Active,2020-04-03,A,31-45,Term Life,Agent
1589,2737,2023-11-23,1656.3,Lapsed,2024-04-24,A,18-30,Whole Life,Referral
1590,1545,2024-12-27,2230.61,Active,2025-12-29,B,18-30,Endowment,Online
1591,1044,2022-04-16,3561.53,Active,2023-04-16,B,18-30,Annuity,Referral
1592,1914,2024-01-11,3612.86,Lapsed,2024-05-08,B,31-45,Endowment,Branch
1593,1777,2024-03-09,2490.68,Active,2025-03-12,A,31-45,Endowment,Agent
1594,1597,2019-05-17,2004.78,Active,2019-11-08,A,61+,Term Life,Agent
